url,MU_dots,MU_hypens,MU_at,MU_and,MU_percentage,MU_slash,MU_star,MU_comma,MU_semicolon,MU_dollar,MU_colon,MU_question,MU_space,MU_underscore,MU_equal,MU_hash,length,having_ip,redirection,https_domain,pish_word,has_tinyURL,length_longest_word,type
awakeningthenations.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,1
www.addaptcreative.com,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1
www.annazalesova.info,1,0,0,0,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,21,0
owis.loeshotels.net,3,5,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0
www.pubyun.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75,1
auth.unlock.accountaccess.wf-south.review,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45,1
9779.info,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,231,1
107.21.154.157,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,21,1
bnz.co.nz.ka2ziybqsizp6s2.e-lecta.net,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,1
alexzangeneh.com,2,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,20,1
www.avocatmanta.ro,1,0,0,0,15,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,32,0
epconengg.com,2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,17,1
www.kun-su.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,26,0
www.helderheidbokaal.nl,3,1,0,0,2,6,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,23,0
golfsource.us,3,2,0,0,0,2,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,194,1
rockandroad24.pl,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0
paraf-para-kampanya.com,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,27,0
talented102-writer.xyz,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1
tiesco.co.tz,2,7,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0
ciitypress.co.uk,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
img10.007swz.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,0
laurelmountainskiresort.com,2,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,31,1
rbcanada-update.com,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0
googledrivepdfview.com,1,8,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,26,0
1bm0-verified-identity8910.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0
www.ilovespeedbumps.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,42,0
solarvps.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0
www.letstalkrealty.org,2,0,0,4,0,3,0,0,0,0,1,1,0,1,5,0,1,0,0,1,0,0,76,0
sahabatsuksesbersama.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
www.fecasing.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,0
artshoppe.co.za,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17,0
9779.info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264,0
arjawa.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
9779.info,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,165,1
simaytekstil.com,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
www.xpj5988.com,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,66,1
incest-sex.potty.name,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
mob-free.frl,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1
bireysel-cepten--sube-giris---tr.com,3,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,56,0
antonsovre.si,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
grasslandhotel.com.vn,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0
thanhchungcu.com,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
bbonlineinternet.com,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,24,0
0245acc00unt-info001.000webhostapp.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0
visaodigitalcftv.com.br,4,0,0,0,0,5,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,27,0
asdfsadf.viomil.ro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
www.vilagnomad.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38,1
9779.info,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264,0
img5.ph.126.net,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25,0
wedrifastct.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19,1
paypal.com.it.webapps.mpp.home.holpbenk24.com,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0
delaraujo.com.br,2,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0
www.helderheidbokaal.nl,5,4,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,23,0
www.vighnahartainn.in,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
9779.info,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,231,1
ihyxyqpzntfmq.ivydancefloors.com,3,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36,0
www.thingsicanbuy.com,1,5,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,21,1
www.xpj5988.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,60,1
wsq.discuz.qq.com,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,237,1
amazon.com.ap.signin.createvents.gr,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,35,1
pavpal.com-accsid0890219manage-accnt.info,6,1,0,0,0,12,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0,45,0
pastehtml.com,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0
mp3-pesnja.com,2,5,0,1,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,556,1
ziiraat-subegiris.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0
bofa-supp-checking.co,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0
ameli165.beget.tech,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
pastehtml.com,2,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16,0
wellsfargo00043.000webhostapp.com,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,0
stovallbaptistchurch.org,3,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28,0
chinacxyy.com,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,128,0
zentralkafeteatro.com,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.srv-woa1.co.uk,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75,1
www.bnxti.com,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,15,1
jornalistasdeangola.com,3,0,0,0,0,5,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,279,0
www.sunjsc.vn,3,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,38,0
autoandpredictivedialers.com,2,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,32,0
612045126.htmldrop.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1
paypal.kunden00xkonten00x00x1600-verifikations.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,0
creatives.globaltronics.net,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,29,1
moedasgratishabbo-gerador.blogspot.com,5,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,38,0
cerrajerosos.com,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
brugowebdev.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,45,0
sean.woodridgeenterprises.com,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,1
9779.info,3,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,165,0
drukarniacmyk.pl,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0
www.h16.ru,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42,0
64835108.net,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,45,1
buchli.com.br,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
9779.info,3,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,231,1
www.xtremesquad.org,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19,1
recovery-help-centre20180102.000webhostapp.com,1,0,0,0,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50,0
www.megamoveismg.com.br,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,34,0
lawcourtsltd.com.au,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
pastehtml.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0
chinesevie.com,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,109,1
www.js182.com,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,52,1
hwqulkmlonoiaa4vjaqy.perfectoptical.com.my,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,1
restore-immediate-security.xyz,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,1
9779.info,1,4,0,0,0,8,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,165,1
librores.press,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
5121188.com,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,1
tvforumbd.com,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1
9779.info,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,242,1
www.cartasi.it.qhlkjfadpaz.kfdfbra2imp9ol5rzybsujxjwwkdma3m.gwrhes0m5plj1frqdszx3mxpi8sk9lxf.totallytech.it,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,107,1
serviciocuentadesoporte.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0
9779.info,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,198,0
igotrip.info,1,0,0,0,21,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0
csc.com.np,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
www.apple.com-support-assistenza-account.information.upoert.com,4,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,63,0
unitedrealestate.gm,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0
phacheminhquan.com,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,22,1
www.apple.com-support-assistenza-account.information.upoert.com,7,1,0,3,0,7,0,0,0,0,2,1,0,0,4,0,1,0,0,1,1,1,63,0
spintexplaza.com,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0
law.dekante.ru,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
www.824555.com,6,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52,0
modernyear.com,2,7,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
magicmyphotos.com,4,0,0,0,1,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21,0
17i8.org,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0
diary.swanfieldstudios.co.uk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,28,0
pastehtml.com,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16,0
viewmygooglesyncpicture.pythonanywhere.com,1,0,0,0,0,3,0,0,0,0,1,0,0,5,0,0,0,0,0,1,1,0,42,0
infoconsultation.info,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,1
9779.info,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,264,1
pastehtml.com,3,5,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16,0
9779.info,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,297,1
fbcolorfun.000webhostapp.com,1,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1
pjhku.com,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,96,1
pastehtml.com,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0
9779.info,3,3,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,198,0
map-of-iphone.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0
promocoes.yzi.me,2,0,0,2,0,5,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,16,0
piapot.depphorrizon.info,1,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,1
aoyongworld.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0
mypostepay-action-login-utente-bancoposta.otzo.com,1,8,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,54,0
trecadeheje.com,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1
migration.sunsetdriveumc.com,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,32,0
sanfordcorps.com,3,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0
pastehtml.com,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0
trx.claims,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
wangqiao365.com,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,1
app-ios.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0
signin.account.de-idny8uxpccywjixug1xkuv.pra-hit.me,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,55,0
nossafail.blogspot.com.br,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,46,0
longridgeclayshooting.co.uk,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0
minidvdsoft.com,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,47,1
mobilei-lfree.net,3,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
chase.com.us.x.access.oacnt.com,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35,1
ar3gzcdzgum7whgjp.gdn,3,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,0
wfkwyty.kwedu.cn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,0
theevermore.com.au,1,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,22,1
pastehtml.com,2,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16,1
searbrmiyet.xyz,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0
9779.info,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,198,0
www.3344mt.com,7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,35,0
laim2stikers.org.ru,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23,1
www.0068555.com,1,1,0,0,0,5,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,69,1
pastehtml.com,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16,0
caalnt.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,0
adexboutique.com.ng,9,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,23,0
mebelya58.ru,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,16,1
semana-ofertascasasbhaia.com,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,32,1
www.mainsqueezemusic.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0
logindhelp.com,2,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,18,1
bmiexpress.co.uk,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
www.5068.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,0
9779.info,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,297,1
adinamed.com,2,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,146,1
supremaar.com.br,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
dorothyn.com,3,0,0,1,0,5,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,16,0
gghzskncx3.harrisdentalsolutions.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
images.onccc.com,7,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,42,0
9779.info,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264,1
9779.info,1,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,297,1
bacucredicoop.com,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0
spreadsheets.google.com,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65,1
online.citicard.com.bmb4ysyft5.dadrbt.ro,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40,1
indomatrixgroup.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
schertzauto.com,2,1,0,0,0,7,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,30,0
9779.info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,231,0
barlinyahaedolika.com,2,0,0,2,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,25,1
www.jin0044.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,90,0
securelogin.paypal.it.webapps.mpp.home.autenticazione.alh5zrdnvj7gdymtzxhyea6dsbap6co6om1edtrodnv8c8rsvyg1pb4id5n0.jafinafara.for-our.info,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,142,0
sites.google.com,1,0,0,0,18,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16,0
bengaluru.rent,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1
www.pubyun.com,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,75,1
lovettz.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,0
maplgroup.com,11,0,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,17,1
9779.info,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,198,1
boiseriesatlantica.com,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,1
pre-edu.tzsz.net,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,1
dominiopublico.mx,4,0,0,0,0,9,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,32,0
durgasteelgroup.com,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
13801993263.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,29,0
euro-pak.eu,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0
acemcdubai.com,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,1
andezcoppers.com.br,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,1
bjpgqsc.com,4,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,78,0
style.org.hc360.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,19,1
www.pubyun.com,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,55,1
energy-utama.com,3,5,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20,0
zoetekroon.nl,2,0,0,0,0,6,0,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0,17,0
james2kool.5gbfree.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1
recargadupla.com,2,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1
structural-engineering.co.uk,4,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,32,1
pastehtml.com,2,6,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16,1
9779.info,1,0,0,3,7,1,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,297,1
bireysel--ziraatbank.com,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0
ww2.sinaimg.cn,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38,1
paypal.com.res.limite.account.new.update.2012.672bfcaa73dbfe28bff5bc7760408.imajinadsghana.com,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,94,0
www.barnaktivitet.se,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,0
www.domkiholenderskie.com.pl,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,32,0
redapplied.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0
copybinaryprofits.com,3,1,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,25,0
news-email-link-ne.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,1
www.svstravels.in,1,6,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,32,1
uantonio.pl,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1
security.usaa.com.inet.wc.security.center.0wa.ref.pub.auth.nav-sec.themeatstore.in,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,86,1
notice511.000webhostapp.com,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,1
a3daa2-ud2gkn1pbe.kenstewardministries.org,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42,1
ea.ce-intern.com,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,146,0
rbcholdings.com,2,0,0,3,9,4,0,0,0,0,1,1,0,3,4,0,0,0,0,1,0,0,19,1
stateassociates.com.pk,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0
9779.info,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,264,1
www.economix10th.com,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,1
9779.info,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,231,0
www.pubyun.com,4,2,0,0,0,6,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,396,0
3cf.ru,1,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65,1
ssl3.ovh.net,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15,0
anmoltravelservices.com,1,0,0,0,27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,27,0
phase21zone.heteml.net,2,7,0,0,0,5,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,26,1
